Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/07 08:51,23344,8013BF8F0,5365,8048FF380,3917.79,Euro,3917.79,Euro,Credit Card,0
2022/09/05 21:40,70,100428810,122463,808415B30,2506.69,UK Pound,2506.69,UK Pound,Credit Card,0
2022/09/07 07:42,28771,805EDDEC0,15980,80993B9E0,2458.07,US Dollar,2458.07,US Dollar,Cheque,0
2022/09/04 19:38,10,800BFEDB0,2385,803E270B0,194.65,US Dollar,194.65,US Dollar,Cheque,0
2022/09/06 06:48,10,80018DF90,1729,8004B25A0,1813.45,US Dollar,1813.45,US Dollar,Credit Card,0
2022/09/01 00:10,28717,80BC28BC0,28717,80BC28BC0,19.97,Euro,19.97,Euro,Reinvestment,0
2022/09/07 12:58,43049,80FD6C980,220,80FE62380,14835.64,Shekel,14835.64,Shekel,Credit Card,0
2022/09/10 00:02,28416,80AF63D00,27755,80A2C8630,64.09,Australian Dollar,64.09,Australian Dollar,Credit Card,0
2022/09/02 10:14,213952,808338D40,22155,80CB4E960,6004.01,UK Pound,6004.01,UK Pound,ACH,1
2022/09/09 04:10,5466,80C2DF120,127179,80C2DF0D0,3031.86,Euro,3031.86,Euro,ACH,0
2022/09/09 21:15,1490,8016C8070,3123,8068C2E60,340.03,Euro,340.03,Euro,Credit Card,0
2022/09/02 23:30,6010,802B9B990,240648,811A241B0,117.99,US Dollar,117.99,US Dollar,Cash,0
2022/09/07 03:27,2454,803CAC160,12735,80477BF20,20884.47,US Dollar,20884.47,US Dollar,Cash,0
2022/09/03 03:49,410,80103F8A0,11,801EDEE60,457.59,Euro,457.59,Euro,Cheque,0
2022/09/01 01:05,3335,8018166A0,13858,801829A00,117392655.0,Euro,117392655.0,Euro,Cheque,0
2022/09/05 07:44,5,807C44460,5,807C44460,2240.62,US Dollar,1734.68,UK Pound,ACH,0
2022/09/01 18:44,4,802F91BB0,19818,80B18AEA0,9462.87,Yuan,9462.87,Yuan,Cheque,0
2022/09/09 00:12,214609,807F55940,213704,812FFCE20,178.73,US Dollar,178.73,US Dollar,Credit Card,0
2022/09/08 16:28,701,80054ABE0,2627,807251060,4102.61,US Dollar,4102.61,US Dollar,ACH,0
2022/09/02 22:01,14290,801D7D280,244723,8115FCD30,13525.96,Euro,13525.96,Euro,ACH,0
2022/09/08 23:40,25202,809B35660,27144,81246E480,528.99,Canadian Dollar,528.99,Canadian Dollar,Cheque,0
2022/09/01 00:01,15,814690681,15,814690681,0.001242,Bitcoin,0.001242,Bitcoin,Bitcoin,0
2022/09/09 03:50,343435,8105249D0,143598,810518120,299.61,Shekel,299.61,Shekel,Cheque,0
2022/09/09 12:26,220,80FFC5BC0,246162,8117AEFD0,3840.95,Shekel,3840.95,Shekel,Cheque,0
2022/09/06 07:59,9,800090BA0,16649,8060B9820,59428.99,Ruble,59428.99,Ruble,ACH,0
2022/09/04 06:50,71,804C5D720,112637,804CC5790,19581.08,Rupee,19581.08,Rupee,Wire,0
2022/09/09 05:49,10,800788330,12,802B9AA30,1705278.66,US Dollar,1705278.66,US Dollar,Cheque,0
2022/09/01 21:18,2991,8016AC370,2991,8016AC370,8431.03,US Dollar,8431.03,US Dollar,Reinvestment,0
2022/09/07 03:16,118,811B84ED0,48309,812041AB0,174.96,Saudi Riyal,174.96,Saudi Riyal,Credit Card,0
2022/09/09 11:49,22,8000F9AF0,16871,806E6CAD0,1302.92,Euro,1302.92,Euro,Cheque,0
2022/09/07 00:58,213,80C93DF00,15863,80B8C96C0,535.44,Euro,535.44,Euro,ACH,1
2022/09/09 13:32,22091,808472080,23370,808B607D0,339.24,UK Pound,339.24,UK Pound,Credit Card,0
2022/09/01 15:19,225,813CD0BF1,254958,814010561,0.006495,Bitcoin,0.006495,Bitcoin,Bitcoin,0
2022/09/06 15:03,10,801C3BBB0,220271,80D361BD0,2883.32,US Dollar,2883.32,US Dollar,Cash,0
2022/09/02 00:10,26580,8125A6080,27217,804952140,115.84,Euro,115.84,Euro,Credit Card,0
2022/09/05 01:12,112064,805F0C600,112064,805F0C600,149.61,US Dollar,10988.18,Rupee,ACH,0
2022/09/03 18:50,70,100428780,212818,805FBE0A0,19997080.51,Rupee,19997080.51,Rupee,Cash,0
2022/09/02 19:37,70,100428780,12,804BA1670,3825788.35,Rupee,3825788.35,Rupee,Cheque,0
2022/09/09 08:47,340851,8102B70B0,30851,8102B6D90,98.36,US Dollar,98.36,US Dollar,ACH,0
2022/09/02 02:08,116425,8062578D0,17554,80705A0E0,611458642.25,Ruble,611458642.25,Ruble,Wire,0
2022/09/03 11:15,11107,80338EC60,229558,80B7E2CD0,2893.51,US Dollar,2893.51,US Dollar,ACH,1
2022/09/09 14:12,5394,802CE0CA0,120046,808D0CED0,543648.95,US Dollar,543648.95,US Dollar,Cheque,0
2022/09/09 13:15,215687,80728F3F0,123997,80FD5AC50,233.75,US Dollar,233.75,US Dollar,Credit Card,0
2022/09/07 06:09,908,8015E6060,795,802430EB0,193.9,US Dollar,193.9,US Dollar,Cheque,0
2022/09/02 14:32,1674,800F707B0,1047,80CC4C7B0,1400.19,US Dollar,1400.19,US Dollar,Cheque,0
2022/09/03 03:46,210972,80C48E480,10099,80C4B93F0,192234.59,Yen,192234.59,Yen,Cheque,0
2022/09/10 12:39,5,80770EDC0,220504,807C4F5E0,355.53,UK Pound,355.53,UK Pound,Cheque,0
2022/09/05 21:54,3655,807993E40,224555,80960BE30,14664.14,Euro,14664.14,Euro,Cheque,0
2022/09/06 13:49,16643,8051E1F00,219805,8051E1FA0,5151.53,Euro,5151.53,Euro,ACH,1
2022/09/04 18:15,25866,802D758A0,11056,80803F830,70.97,Euro,70.97,Euro,Cheque,0
2022/09/05 00:05,6625,80BFA3BF0,49871,813C07880,25.99,Euro,25.99,Euro,Credit Card,0
2022/09/01 00:17,212789,804C1ACF0,213005,804F93130,29.32,Rupee,29.32,Rupee,Credit Card,0
2022/09/02 05:43,70,100428660,1,807947EA0,164.2,US Dollar,164.2,US Dollar,Cash,0
2022/09/02 14:02,18107,8038F5190,219969,80F2B1BB0,25674.34,US Dollar,25674.34,US Dollar,Cheque,0
2022/09/01 00:15,233252,80CC3E820,137335,810CBBBC0,1556.77,US Dollar,1556.77,US Dollar,Cheque,0
2022/09/01 02:56,1916,802A92700,11056,811065620,3257.18,Euro,3257.18,Euro,Cheque,0
2022/09/09 02:29,18067,803670F70,18097,803914510,670792.8,Yuan,670792.8,Yuan,Cheque,0
2022/09/01 00:26,27444,80FEE6E00,27444,80FEE6E00,13284.36,US Dollar,13284.36,US Dollar,Reinvestment,0
2022/09/08 00:03,7,804B922D0,114202,805674290,5417.18,Rupee,5417.18,Rupee,ACH,0
2022/09/01 22:25,12,80C5B9910,12,80C5B9910,287548.4,Mexican Peso,287548.4,Mexican Peso,Reinvestment,0
2022/09/05 05:33,21575,800DF2C40,16224,80C1032B0,524.36,US Dollar,524.36,US Dollar,Cash,0
2022/09/06 22:00,11474,811889970,18819,811C83B40,127.26,US Dollar,127.26,US Dollar,Cheque,0
2022/09/07 05:46,12381,80C843FC0,211075,81260A610,96.06,US Dollar,96.06,US Dollar,ACH,0
2022/09/10 11:28,12,80126B2F0,1669,80126CD40,51.38,Euro,51.38,Euro,ACH,1
2022/09/07 16:36,1502,8013BCCF0,131466,80BC21AF0,9396.91,Euro,9396.91,Euro,Credit Card,0
2022/09/07 22:08,112497,804AD49C0,16,805D52670,309700.97,Rupee,309700.97,Rupee,Cheque,0
2022/09/01 00:54,27755,80A9ABB20,228009,80AD845B0,270.14,Australian Dollar,270.14,Australian Dollar,Credit Card,0
2022/09/01 13:40,2845,80583C700,17400,806C5A8E0,26381.86,US Dollar,26381.86,US Dollar,Credit Card,0
2022/09/08 16:07,8074,8043ECEA0,2915,812BD37B0,131.23,Euro,131.23,Euro,Cheque,0
2022/09/04 17:27,1686,8014FCAF0,3698,801781160,140.67,US Dollar,140.67,US Dollar,Cheque,0
2022/09/08 08:22,7478,803E32EB0,221731,80B3BDD40,13350.56,US Dollar,13350.56,US Dollar,Credit Card,0
2022/09/05 12:59,250068,81246C4E0,50202,812CFD990,7881.44,Saudi Riyal,7881.44,Saudi Riyal,Credit Card,0
2022/09/05 23:55,25866,8029C10D0,7195,806960EB0,1130.52,Euro,1130.52,Euro,Cheque,0
2022/09/07 22:41,131086,80C17C7A0,231744,80CA1A320,43431.78,Mexican Peso,43431.78,Mexican Peso,Cheque,0
2022/09/08 00:15,14077,801964B20,234347,80D0110B0,53.39,US Dollar,53.39,US Dollar,Wire,0
2022/09/08 05:23,70,100428978,137218,80E81DAE0,125.26,Swiss Franc,125.26,Swiss Franc,Cheque,0
2022/09/07 05:52,14433,80304C9E0,2952,8065C7210,8831.55,US Dollar,8831.55,US Dollar,Credit Card,0
2022/09/08 19:42,11318,80146E840,15730,8031FE6C0,25269.15,US Dollar,25269.15,US Dollar,Credit Card,0
2022/09/02 04:51,70,1004286A8,14011,802A76300,7110.76,Euro,7110.76,Euro,Credit Card,0
2022/09/01 00:27,220,800853220,220,800853220,3.3,US Dollar,3.3,US Dollar,Reinvestment,0
2022/09/06 04:34,12,80113FF20,21922,808A4DAD0,3402.14,Euro,3402.14,Euro,Cheque,0
2022/09/01 07:46,120193,80E945190,120193,80E945190,17880.75,Yuan,17880.75,Yuan,Reinvestment,0
2022/09/07 19:06,1501,801F30040,17649,80692D100,105.27,Euro,105.27,Euro,Credit Card,0
2022/09/08 18:39,116,8000C8E80,38478,80E284940,2040.5,Swiss Franc,2040.5,Swiss Franc,Cash,0
2022/09/08 01:58,4,806139240,217641,8074E6AD0,12722.57,Ruble,12722.57,Ruble,Cheque,0
2022/09/07 14:30,1412,800C28960,24132,801E917E0,124.48,US Dollar,124.48,US Dollar,Cheque,0
2022/09/02 07:13,20,803892E30,26442,80AEBECB0,13970.12,US Dollar,13970.12,US Dollar,ACH,1
2022/09/13 14:25,17729,802EAF7D0,117,80F219920,10075910.88,Swiss Franc,10075910.88,Swiss Franc,ACH,1
2022/09/04 05:35,70,100428810,222858,808CD3DC0,165.75,UK Pound,165.75,UK Pound,Cheque,0
2022/09/06 02:01,1362,8007D5520,23833,802EE0710,952.51,US Dollar,952.51,US Dollar,ACH,0
2022/09/03 12:22,119,811C597B0,150240,812D22980,22910.8,Saudi Riyal,22910.8,Saudi Riyal,ACH,1
2022/09/10 15:08,70,100428A08,148586,8129B3830,48397.14,Saudi Riyal,48397.14,Saudi Riyal,Cheque,0
2022/09/09 00:22,1522,8004183F0,3514,80BA7E820,10132.35,Euro,10132.35,Euro,Cheque,0
2022/09/07 20:52,14290,8052D6670,214322,807F516F0,108.96,Euro,108.96,Euro,Credit Card,0
2022/09/01 18:59,140304,80F219140,140304,80F219140,19091.3,Swiss Franc,19091.3,Swiss Franc,Reinvestment,0
2022/09/01 00:23,228587,80A740910,27621,80A9D2060,1863.85,Australian Dollar,1863.85,Australian Dollar,Cheque,0
2022/09/01 05:58,7195,8095E48C0,7195,8095E48C0,7.45,Euro,7.45,Euro,Reinvestment,0
2022/09/09 04:58,135981,80F984C70,48526,812411030,1793.65,Saudi Riyal,1793.65,Saudi Riyal,ACH,1
2022/09/10 16:55,128636,80A939230,211,80A9D2250,104.54,Australian Dollar,104.54,Australian Dollar,Cash,0
2022/09/06 12:07,221527,80D620180,29089,80D6220D0,7930.27,US Dollar,7930.27,US Dollar,ACH,1
2022/09/09 22:49,11974,80112A7C0,28255,80D4A9550,412.6,US Dollar,412.6,US Dollar,Cheque,0
2022/09/10 04:30,11904,809F93CB0,231786,80DC2B760,6.53,US Dollar,6.53,US Dollar,ACH,0
2022/09/01 22:16,15,813A7E531,126,813A7F621,10.036658,Bitcoin,10.036658,Bitcoin,Bitcoin,0
2022/09/03 21:52,43460,8101CF300,245441,81135F240,4591.65,Shekel,4591.65,Shekel,ACH,0
2022/09/07 16:26,16109,8033EAD10,6129,805FF7E70,108.01,US Dollar,108.01,US Dollar,Cheque,0
2022/09/09 02:23,1729,803FFF770,29251,80400DC40,2468.06,US Dollar,2468.06,US Dollar,ACH,0
2022/09/03 03:35,222268,808285960,122946,80892D7D0,16580.46,UK Pound,16580.46,UK Pound,ACH,0
2022/09/05 00:07,1362,8001ECD70,1674,8012CBED0,2458.61,US Dollar,2458.61,US Dollar,Credit Card,0
2022/09/02 22:15,39556,80EE41D00,239692,80F419240,773.28,Swiss Franc,773.28,Swiss Franc,Cash,0
2022/09/02 09:15,119,811BD1AD0,48211,811C39440,1273.11,Saudi Riyal,1273.11,Saudi Riyal,Credit Card,0
2022/09/05 16:29,225,81363B441,225,81363B441,0.03064,Bitcoin,0.03064,Bitcoin,Bitcoin,0
2022/09/02 22:36,1411,8009AA550,2843,800D1D960,1336.96,US Dollar,1336.96,US Dollar,Credit Card,0
2022/09/05 06:59,1198,80FFC5570,43049,81086CA40,204.84,Shekel,204.84,Shekel,Cheque,0
2022/09/05 00:55,13078,805D107C0,112931,805D13150,199224.24,Rupee,199224.24,Rupee,ACH,1
2022/09/02 04:48,222773,8085E6FE0,22422,8085EB410,2909.98,UK Pound,2909.98,UK Pound,ACH,0
2022/09/07 04:56,4,8061ACA80,7,8071A7340,21143.05,Ruble,21143.05,Ruble,Credit Card,0
2022/09/10 09:16,19,80AFCC750,29115,80AFF59B0,5078.78,Australian Dollar,5078.78,Australian Dollar,ACH,0
2022/09/08 14:24,16109,8065C1DA0,29802,811DF0B30,61.61,US Dollar,61.61,US Dollar,Credit Card,0
2022/09/01 00:17,22806,8015456E0,22806,8015456E0,4.91,Euro,4.91,Euro,Reinvestment,0
2022/09/10 18:32,18067,80CAF63D0,29992,80CAF6950,30711.24,Yuan,30711.24,Yuan,ACH,1
2022/09/05 08:41,19,80A24E4C0,127999,80AA330B0,86761.84,Australian Dollar,86761.84,Australian Dollar,Cheque,0
2022/09/01 13:20,117999,810B11900,47901,807E2BEE0,326.92,Euro,326.92,Euro,Cheque,0
2022/09/02 20:55,70,100428660,226041,80F088490,10316.12,US Dollar,10316.12,US Dollar,Credit Card,0
2022/09/08 08:58,113865,81048D520,12719,812194EC0,2960.27,US Dollar,2960.27,US Dollar,Cheque,0
2022/09/01 15:39,24779,80922F790,214,8092F8360,1112.81,Canadian Dollar,1112.81,Canadian Dollar,Cash,0
2022/09/01 10:00,11,800A3AEF0,21387,800AE2450,132.34,Euro,132.34,Euro,Credit Card,0
2022/09/02 06:47,11056,80092B4D0,11056,800D51AB0,15247.33,Euro,15247.33,Euro,Cash,0
2022/09/03 20:23,28222,80A55E5E0,28628,80A7BDAF0,3334.92,Australian Dollar,3334.92,Australian Dollar,Credit Card,0
2022/09/01 16:20,3045,8015063D0,25536,8024E7210,10223.09,Euro,10223.09,Euro,Cheque,0
2022/09/03 10:05,20,800AED4C0,1669,80107B2B0,20708.56,Euro,20708.56,Euro,Credit Card,0
2022/09/01 04:09,213704,805167CA0,213704,805167CA0,18931.87,US Dollar,18931.87,US Dollar,Reinvestment,0
2022/09/01 00:12,28779,80A7FEA30,28779,80A7FEA30,32.92,Australian Dollar,32.92,Australian Dollar,Reinvestment,0
2022/09/07 18:28,29715,80A37DAC0,140522,80EFE8420,19739.11,Yuan,19739.11,Yuan,ACH,0
2022/09/03 00:29,29279,8088B9780,17753,80D27B6D0,69.23,US Dollar,69.23,US Dollar,Credit Card,0
2022/09/09 04:31,30697,80F8B46E0,130902,8125A1D00,9434.98,Euro,9434.98,Euro,Credit Card,0
2022/09/07 14:18,3,802F8E6E0,9417,803975A00,4700.06,Yuan,4700.06,Yuan,Cheque,0
2022/09/09 21:15,212,807C3EB10,220504,8086B0E70,3759.0,UK Pound,3759.0,UK Pound,Cheque,0
2022/09/02 12:59,11904,800C3A550,18902,80AAC51A0,658.51,US Dollar,658.51,US Dollar,Cheque,0
2022/09/02 03:42,1502,8017AD210,16011,802A0C0D0,14694.79,Euro,14694.79,Euro,Cash,0
2022/09/02 20:33,122702,80F258D80,113744,80F2591D0,1719.38,US Dollar,1719.38,US Dollar,ACH,1
2022/09/07 21:48,1547,800974A90,23,800A9D200,551.15,Euro,551.15,Euro,Cheque,0
2022/09/08 01:57,4,800070610,20,8036F61E0,277.23,Yuan,277.23,Yuan,ACH,0
2022/09/09 19:45,16450,805283F80,17863,8075CB260,7543.31,Euro,7543.31,Euro,Credit Card,0
2022/09/02 15:42,2824,80148AA00,8354,80605CC80,1061.8,US Dollar,1061.8,US Dollar,Cash,0
2022/09/01 00:00,36806,80E731DA0,36806,80E731DA0,1604.13,Euro,1604.13,Euro,Reinvestment,0
2022/09/01 20:36,23885,8016A3F70,129974,812C8B5B0,34966.86,US Dollar,34966.86,US Dollar,Cheque,0
2022/09/01 00:22,21174,801B23500,21174,801B23500,7.8,US Dollar,7.8,US Dollar,Reinvestment,0
2022/09/01 06:15,70,1004286A8,1299,800869960,27965.29,Euro,27965.29,Euro,Cheque,0
2022/09/02 22:29,410,800B4AA30,3489,801CC18B0,4.66,Euro,4.66,Euro,Credit Card,0
2022/09/05 23:02,29435,80FFE8A00,24482,80FFE6960,1812.74,Euro,1812.74,Euro,ACH,0
2022/09/02 05:33,1688,800FB45D0,4242,80A3B7B20,385.17,US Dollar,385.17,US Dollar,Cheque,0
2022/09/10 15:40,211,800097570,26,807694770,21560.1,UK Pound,21560.1,UK Pound,Cash,0
2022/09/07 18:52,116,80DBF7E10,116,80DC4B5F0,843.71,Swiss Franc,843.71,Swiss Franc,Cheque,0
2022/09/07 01:15,11904,8017A8630,22736,803E47280,645.91,US Dollar,645.91,US Dollar,Credit Card,0
2022/09/08 04:05,16,8047A4670,71,804C6DBF0,64046127.43,Rupee,64046127.43,Rupee,Cheque,0
2022/09/08 09:12,119,8000DD5C0,223,811A4CEA0,1807.51,Saudi Riyal,1807.51,Saudi Riyal,Credit Card,0
2022/09/08 11:00,125305,8095CFD50,225454,8097088F0,258.31,Canadian Dollar,258.31,Canadian Dollar,Credit Card,0
2022/09/01 16:04,23,800167090,23,800165E30,362.91,Euro,362.91,Euro,Cheque,0
2022/09/01 04:16,16109,803A2B8E0,16109,803A2B8E0,278.49,Canadian Dollar,211.09,US Dollar,ACH,0
2022/09/09 07:11,21258,803383E10,233168,80C889D40,799.01,US Dollar,799.01,US Dollar,Credit Card,0
2022/09/07 14:05,1244,8011EE9A0,16224,80B4FD610,294.56,US Dollar,294.56,US Dollar,Credit Card,0
2022/09/05 16:41,70,100428660,19746,812C89B50,5352.89,US Dollar,5352.89,US Dollar,Credit Card,0
2022/09/01 19:11,212,807C60320,212,807C60320,341688.17,UK Pound,341688.17,UK Pound,Reinvestment,0
2022/09/07 01:42,70,100428738,10057,803CC9130,10808.94,Yen,10808.94,Yen,Cheque,0
2022/09/08 00:26,29069,812215250,41215,8102FD090,1.98,Euro,1.98,Euro,Credit Card,0
2022/09/02 21:25,16,800083AE0,16,800083AE0,86016.74,Rupee,86016.74,Rupee,ACH,0
2022/09/02 12:40,1501,8023C8740,223026,807E26450,72.4,Euro,72.4,Euro,Credit Card,0
2022/09/09 01:28,70,100428660,136519,8119BA1D0,10721.21,US Dollar,10721.21,US Dollar,Credit Card,0
2022/09/06 03:18,1,8012525C0,21940,8022028C0,46.97,US Dollar,46.97,US Dollar,Cheque,0
2022/09/07 16:41,238190,80E234570,240971,80F661210,35.29,Swiss Franc,35.29,Swiss Franc,Credit Card,0
2022/09/10 22:07,70,100428978,138335,80EDE3300,23.43,Swiss Franc,23.43,Swiss Franc,Credit Card,0
2022/09/01 06:32,70,1004286A8,8455,8116A08E0,328897.39,Euro,328897.39,Euro,Cash,1
2022/09/04 06:28,1729,8026BE650,12,80303A510,75.57,US Dollar,75.57,US Dollar,Wire,0
2022/09/09 08:13,126,813A840F1,54219,80EF67FC1,0.443419,Bitcoin,0.443419,Bitcoin,Bitcoin,0
2022/09/04 20:00,19477,8144224C0,34670,814422FE0,27932.47,Yuan,27932.47,Yuan,ACH,1
2022/09/03 12:25,1522,8002F0530,21749,800FD9310,1494.28,Euro,1494.28,Euro,Cheque,0
2022/09/02 08:09,18230,8081C9450,6052,80AFB1C10,4.27,Euro,4.27,Euro,Wire,0
2022/09/02 08:05,1412,80248F7F0,5140,802650CE0,107.08,US Dollar,107.08,US Dollar,Cheque,0
2022/09/06 18:52,23,800167090,23,80027D8A0,285.44,Euro,285.44,Euro,Credit Card,0
2022/09/07 19:19,24850,801DF7660,1916,80223B8A0,677.15,Euro,677.15,Euro,Cheque,0
2022/09/09 23:00,317892,8116C28B0,33456,8116C25A0,225.88,US Dollar,225.88,US Dollar,Credit Card,0
2022/09/05 20:19,134920,80D5E4AE0,135104,80CE92750,2553.3,Brazil Real,2553.3,Brazil Real,Cash,0
2022/09/08 15:41,21813,808FD1700,111425,80917FB80,589.74,US Dollar,589.74,US Dollar,Credit Card,0
2022/09/01 01:58,48681,811FDE470,148016,812D0F8F0,139287.78,Saudi Riyal,139287.78,Saudi Riyal,Cheque,0
2022/09/09 21:04,15,8136E5611,53744,813C85031,0.044016,Bitcoin,0.044016,Bitcoin,Bitcoin,0
2022/09/04 01:08,11657,8048EED10,11657,8048EED10,275.65,US Dollar,235.24,Euro,ACH,0
2022/09/07 07:35,22575,809023950,23289,812CF3180,1.12,UK Pound,1.12,UK Pound,Cheque,0
2022/09/09 06:51,70,1004286F0,131928,80EF6FE00,1456.22,Yuan,1456.22,Yuan,Credit Card,0
2022/09/01 11:57,7,80829F280,7,80829F280,1824.21,UK Pound,1824.21,UK Pound,Reinvestment,0
2022/09/02 21:06,12719,8021D4C90,2824,80A99C180,417.92,US Dollar,417.92,US Dollar,Cash,0
2022/09/01 08:18,220,813EA2041,124,813EADEB1,1.0,Bitcoin,1.0,Bitcoin,Bitcoin,0
2022/09/13 10:11,21611,8051B3BF0,13029,805F64240,237361.42,Rupee,237361.42,Rupee,ACH,1
2022/09/07 19:26,16388,8026F0EF0,14387,808718090,1553.64,US Dollar,1553.64,US Dollar,ACH,1
2022/09/07 21:07,11405,806D35360,27444,80A7498D0,195.37,US Dollar,195.37,US Dollar,Cheque,0
2022/09/08 00:01,6052,80B9A85D0,112354,808A4D640,5.26,Euro,5.26,Euro,Credit Card,0
2022/09/06 17:24,21615,80AA05290,139342,80EB1E930,13837.79,Swiss Franc,13837.79,Swiss Franc,ACH,1
2022/09/06 07:22,148348,81236E7A0,50528,812D0B1A0,741.38,Saudi Riyal,741.38,Saudi Riyal,Credit Card,0
2022/09/01 12:09,229089,80D4401A0,229089,80D4401A0,2013.53,US Dollar,2013.53,US Dollar,Reinvestment,0
2022/09/01 01:45,111141,8066C53A0,5464,80832BF20,32647.35,Euro,32647.35,Euro,Cheque,0
2022/09/01 21:22,21387,801AB62F0,14650,8021B1520,1128.78,Euro,1128.78,Euro,Credit Card,0
2022/09/01 00:14,4766,80228D850,4766,80228D850,23.83,US Dollar,23.83,US Dollar,Reinvestment,0
2022/09/01 04:55,13037,8011B4700,2952,8023EE9E0,480.38,US Dollar,480.38,US Dollar,Credit Card,0
2022/09/07 05:33,25637,8031F0210,24515,80251C390,5416.03,US Dollar,5416.03,US Dollar,Credit Card,0
2022/09/09 05:13,11296,80081B730,11471,801F66780,779.76,US Dollar,779.76,US Dollar,Credit Card,0
2022/09/08 23:22,5329,812108B00,117698,812108DD0,1040.73,Euro,1040.73,Euro,ACH,1
2022/09/07 00:01,137972,813685580,36056,80D732A10,14.67,US Dollar,14.67,US Dollar,Credit Card,0
2022/09/07 20:45,21831,8013A2750,12797,801AFE2B0,2893.31,Euro,2893.31,Euro,Cheque,0
2022/09/06 15:55,4600,804E3C170,115976,80B95FD00,327.23,Euro,327.23,Euro,Cheque,0
2022/09/06 12:56,1244,8057E9200,21940,808978A40,62.7,US Dollar,62.7,US Dollar,Cheque,0
2022/09/04 13:30,70,100428660,5836,803F55250,14679.86,US Dollar,14679.86,US Dollar,Credit Card,0
2022/09/01 00:17,6052,80EC04DB0,6052,80EC04DB0,3.84,Euro,3.84,Euro,Reinvestment,0
2022/09/05 00:10,23,80DE451D0,131800,8126905C0,134.94,Euro,134.94,Euro,Credit Card,0
2022/09/07 18:22,13029,804C06B80,13184,805696500,7566.52,Rupee,7566.52,Rupee,Credit Card,0
2022/09/01 04:26,243614,80FF6F5B0,43049,8109DF930,26773.21,Shekel,26773.21,Shekel,Credit Card,0
2022/09/01 15:12,220,8001F90F0,24132,8027B9420,3.83,US Dollar,3.83,US Dollar,Cash,0
2022/09/01 00:06,795,80D2AE490,795,80D2AE490,6.25,US Dollar,6.25,US Dollar,Reinvestment,0
2022/09/07 00:12,119,8122E3B40,49508,8123E0860,381.56,Saudi Riyal,381.56,Saudi Riyal,Credit Card,0
2022/09/01 00:11,323992,80BE36540,323992,80BE36540,29.75,US Dollar,29.75,US Dollar,Reinvestment,0
2022/09/06 00:19,28,806BF69B0,7,806114770,1080.41,Ruble,1080.41,Ruble,Credit Card,0
2022/09/01 00:20,237316,810DCF2E0,237316,810DCF2E0,675892.56,Euro,675892.56,Euro,Reinvestment,0
2022/09/05 09:28,11904,801701C70,2991,801A26D40,3745.23,US Dollar,3745.23,US Dollar,Cash,0
2022/09/09 12:33,19723,80E6DE420,140522,80EFB80A0,741597.63,Yuan,741597.63,Yuan,Wire,0
2022/09/04 23:45,23886,80BE9B100,7042,803173180,7469.82,US Dollar,7469.82,US Dollar,ACH,1
2022/09/01 07:21,345044,810AA82A0,345044,810AA82A0,4678.8,Shekel,4678.8,Shekel,Reinvestment,0
2022/09/03 00:20,125906,80DD22AF0,1,800580F30,42.98,US Dollar,42.98,US Dollar,Credit Card,0
2022/09/01 01:37,148389,812230D30,48211,812D68FF0,501.4,Saudi Riyal,501.4,Saudi Riyal,Cheque,0
2022/09/02 18:43,134939,80CEE9550,29,80CF10F30,59222.58,Brazil Real,59222.58,Brazil Real,Cash,0
2022/09/07 11:31,11318,801786A90,130425,80CF228C0,25845.49,US Dollar,25845.49,US Dollar,Cheque,0
2022/09/01 20:33,45000,810AAF950,45000,810AAF950,219017.21,Shekel,219017.21,Shekel,Reinvestment,0
2022/09/07 12:14,143242,81010FCB0,14,810A3A030,6511.99,Shekel,6511.99,Shekel,Cheque,0
2022/09/09 03:40,314502,80554B680,113304,80554A9F0,14703.12,Rupee,14703.12,Rupee,Cheque,0
2022/09/05 00:40,70,100428660,213952,809C8FC60,178.19,US Dollar,178.19,US Dollar,Credit Card,0
2022/09/03 17:47,38478,80E5239D0,138335,80E526CD0,3296.64,Swiss Franc,3296.64,Swiss Franc,ACH,0
2022/09/01 00:20,4726,807CDA1F0,10344,808672870,38164.35,US Dollar,38164.35,US Dollar,Cheque,0
2022/09/07 18:20,1,80066ADC0,21940,80112E7D0,644.89,US Dollar,644.89,US Dollar,Credit Card,0
2022/09/10 23:47,111631,806465030,234331,80CA24510,700290.58,Mexican Peso,700290.58,Mexican Peso,Cheque,0
2022/09/01 14:43,1362,80999E810,1362,80999E810,483671.97,US Dollar,483671.97,US Dollar,Reinvestment,0
2022/09/10 19:17,25309,80BCC2EA0,131380,80C209910,668.07,Euro,668.07,Euro,Credit Card,0
2022/09/08 13:44,22164,800FFE990,15916,8104B9950,21.23,US Dollar,21.23,US Dollar,ACH,0
2022/09/06 08:48,10,800341260,21940,8005ED8B0,40679.24,US Dollar,40679.24,US Dollar,Cash,0
2022/09/03 16:36,7,8082B19B0,220572,80887FE10,100.15,UK Pound,100.15,UK Pound,Cash,0
2022/09/07 19:37,1024,802D80E30,6030,80BB2BEF0,432.59,Euro,432.59,Euro,Cheque,0
2022/09/08 21:59,21575,80220BA70,1124,802468E30,273485.09,US Dollar,273485.09,US Dollar,Wire,0
2022/09/01 07:58,124284,809180290,124284,809180290,55071.47,US Dollar,55071.47,US Dollar,Reinvestment,0
