Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/08 23:09,16031,80DE564F0,129470,80DE56A30,3216.72,US Dollar,3216.72,US Dollar,ACH,1
2022/09/01 16:31,70,1004286A8,112354,811614660,31.44,Euro,31.44,Euro,Cheque,1
2022/09/01 00:13,19318,8039993F0,19318,8039993F0,924133.76,Yuan,924133.76,Yuan,Reinvestment,0
2022/09/10 08:11,121453,80D33CDA0,228321,80D340ED0,19714.13,US Dollar,19714.13,US Dollar,ACH,1
2022/09/01 05:10,212,8076AB0B0,7,8087BDA00,1777.03,UK Pound,1777.03,UK Pound,Cheque,0
2022/09/08 07:04,21749,80154AAF0,11,80069EE60,9836.0,Euro,9836.0,Euro,ACH,1
2022/09/09 12:57,70,100428A08,222,8119FD960,207161.5,Saudi Riyal,207161.5,Saudi Riyal,Cheque,1
2022/09/09 02:07,15730,80BE09FA0,138016,80E3B2450,421259.29,US Dollar,421259.29,US Dollar,Cheque,0
2022/09/04 08:35,40653,80F11B9F0,39556,80F11BA90,1113.49,Swiss Franc,1113.49,Swiss Franc,ACH,1
2022/09/10 07:32,19925,803B70100,19888,8079DDC30,7287.29,US Dollar,7287.29,US Dollar,ACH,1
2022/09/03 19:52,40312,80F52D550,23370,80BEA98A0,11975.53,UK Pound,11975.53,UK Pound,ACH,1
2022/09/01 00:06,8595,810324B10,8595,810324B10,8.18,US Dollar,8.18,US Dollar,Reinvestment,0
2022/09/07 09:20,223026,808A522C0,210617,808EF7D50,14842.75,Euro,14842.75,Euro,Cash,0
2022/09/06 17:24,3144,8057E7700,4726,8066C4CE0,1363.23,US Dollar,1363.23,US Dollar,Cheque,0
2022/09/07 05:06,22758,80B78BF80,29814,80BBD74E0,27828.64,Euro,27828.64,Euro,ACH,0
2022/09/07 13:06,50528,812D0C600,148350,811FFF630,70422.21,Saudi Riyal,70422.21,Saudi Riyal,ACH,1
2022/09/09 16:47,1665,813E8EF20,7548,813E8F280,1287.54,Euro,1287.54,Euro,ACH,1
2022/09/09 04:42,70,100428660,137196,811C5CDB0,1225.19,US Dollar,1225.19,US Dollar,Cash,1
2022/09/03 12:16,21745,803366440,18097,803144A90,46734.02,Yuan,46734.02,Yuan,ACH,1
2022/09/07 15:54,13184,8054913D0,410,8002F2E90,12268.52,Euro,12268.52,Euro,ACH,1
2022/09/06 10:33,11,80022DF30,23,800239FA0,1732.78,Euro,1732.78,Euro,Credit Card,0
2022/09/02 06:53,18135,8036B3520,13067,807E52520,27447.9,Yuan,27447.9,Yuan,ACH,0
2022/09/03 22:42,23538,80D018930,222363,80D018D90,37314.94,US Dollar,37314.94,US Dollar,ACH,1
2022/09/01 00:24,220,800B37050,13327,802CACC00,5591.85,US Dollar,5591.85,US Dollar,Wire,0
2022/09/08 18:39,111031,80442C3F0,15,80442C490,501228.21,Yen,501228.21,Yen,ACH,1
2022/09/08 13:53,22,80023CE80,23,8001B9E90,15713.83,Euro,15713.83,Euro,ACH,1
2022/09/13 12:50,11808,804622AD0,15,803DE4A90,1509335.0,Yen,1509335.0,Yen,ACH,1
2022/09/09 04:36,10,8004232E0,11899,80511CF10,422.33,US Dollar,422.33,US Dollar,Cheque,0
2022/09/08 18:47,70,1004286F0,131928,80EFBC250,208700.98,Yuan,208700.98,Yuan,Cash,0
2022/09/02 00:11,131687,80D22A330,17863,80855A1B0,67.81,Euro,67.81,Euro,Credit Card,0
2022/09/09 06:30,220541,80875E6F0,22091,8090206F0,98.51,UK Pound,98.51,UK Pound,Cheque,0
2022/09/05 05:21,20486,807EF78D0,21745,80AA68C00,4710.67,Euro,4710.67,Euro,ACH,1
2022/09/01 00:24,27995,80AC63790,27995,80AC63790,15.09,Australian Dollar,15.09,Australian Dollar,Reinvestment,0
2022/09/05 14:56,23842,805448640,210404,8118E51D0,48.01,US Dollar,48.01,US Dollar,Cheque,0
2022/09/05 15:43,410,80213CD20,151121,81366D3D0,803.98,Euro,803.98,Euro,Cheque,0
2022/09/09 06:43,17327,805F893E0,11899,80742F7B0,257.22,US Dollar,257.22,US Dollar,Cheque,0
2022/09/09 02:12,15,800046DE0,15,803696170,813.61,Yen,813.61,Yen,Wire,0
2022/09/01 00:15,228009,80A5CBD90,128557,80AA8C950,2787028.11,Australian Dollar,2787028.11,Australian Dollar,ACH,0
2022/09/06 08:45,236685,80F2B45F0,123773,8101F5EF0,218.03,US Dollar,218.03,US Dollar,Wire,0
2022/09/01 17:25,6129,80353EC00,16535,80E162BD0,1098.25,US Dollar,1098.25,US Dollar,Cheque,0
2022/09/05 06:27,410,800314290,1547,800314A50,3025.76,Euro,3025.76,Euro,ACH,1
2022/09/02 00:22,40905,80F188EA0,40836,80F5D3E40,7.66,Swiss Franc,7.66,Swiss Franc,Credit Card,0
2022/09/06 18:22,22155,808D89450,2454,80B8BB1D0,15364.21,US Dollar,15364.21,US Dollar,ACH,1
2022/09/03 17:33,225734,8095AF170,9129,80623F410,6442.75,US Dollar,6442.75,US Dollar,ACH,1
2022/09/04 14:59,24,80007A550,21918,8053168D0,13144.18,Euro,13144.18,Euro,ACH,1
2022/09/01 12:06,15,80A10CBD0,15,80A10D150,1196.34,Australian Dollar,1196.34,Australian Dollar,ACH,1
2022/09/02 13:42,21940,80C5AEED0,226350,80B3748B0,16879.69,Euro,16879.69,Euro,ACH,1
2022/09/01 23:43,7,80614B090,7,80614B090,18842740.33,Ruble,18842740.33,Ruble,Reinvestment,0
2022/09/01 14:04,21568,807E6CB10,121987,808126B20,1488.25,UK Pound,1488.25,UK Pound,Credit Card,0
2022/09/06 16:45,127760,80CD01840,26302,809DACA80,17663.44,Canadian Dollar,17663.44,Canadian Dollar,ACH,1
2022/09/08 21:09,513,800579F60,908,8007322A0,97.58,US Dollar,97.58,US Dollar,Cash,0
2022/09/10 10:22,5464,80210DB60,30697,812963E70,150.68,Euro,150.68,Euro,Credit Card,0
2022/09/07 04:03,21174,801CBC280,124331,813AD51D0,13080.67,US Dollar,13080.67,US Dollar,Credit Card,0
2022/09/01 00:06,210431,8119AEDC0,210431,8119AEDC0,7007.98,Euro,7007.98,Euro,Reinvestment,0
2022/09/01 17:54,70,1004286A8,115656,8088DB020,3110.06,Euro,3110.06,Euro,Cheque,0
2022/09/01 17:44,223649,8091D1780,13264,80662F8F0,8390.92,US Dollar,8390.92,US Dollar,ACH,1
2022/09/02 00:46,70,1004287C8,28,8064DB6B0,79736.7,Ruble,79736.7,Ruble,Cheque,1
2022/09/08 11:27,231744,80C1898B0,17863,810C289B0,15113.51,Euro,15113.51,Euro,ACH,1
2022/09/09 18:32,10605,803E54B60,9665,803E556E0,331886.26,Yen,331886.26,Yen,ACH,1
2022/09/06 00:14,70,1004286A8,27402,80B1B5720,134013.14,Euro,134013.14,Euro,Cheque,1
2022/09/05 10:15,28094,80ADDD6C0,128590,80B7023A0,8.85,Australian Dollar,8.85,Australian Dollar,Cheque,0
2022/09/01 05:32,222,811B9DFE0,148016,811E4E460,271.09,Saudi Riyal,271.09,Saudi Riyal,Cheque,0
2022/09/05 23:21,1467,801A79DF0,3698,80C34AD00,38.61,US Dollar,38.61,US Dollar,Cash,0
2022/09/07 21:13,3242,80197B850,2947,801A78480,572.99,US Dollar,572.99,US Dollar,Credit Card,0
2022/09/03 16:22,150240,812D22980,222,811B83280,45292.05,Saudi Riyal,45292.05,Saudi Riyal,ACH,1
2022/09/03 02:02,239604,80EB41570,139298,80EB417E0,1273.32,Swiss Franc,1273.32,Swiss Franc,ACH,1
2022/09/04 21:01,15,80A87DBC0,28603,80A87DCB0,3368.17,Australian Dollar,3368.17,Australian Dollar,ACH,1
2022/09/01 00:59,70,1004286A8,112354,8072445F0,20.24,Euro,20.24,Euro,Credit Card,1
2022/09/03 01:49,214,80916AFC0,122055,8091A0300,213.46,Canadian Dollar,213.46,Canadian Dollar,Cheque,0
2022/09/04 16:56,48309,811C599A0,119,811C597B0,24189.19,Saudi Riyal,24189.19,Saudi Riyal,ACH,1
2022/09/01 00:02,701,800717F40,3229,80427B900,7447.41,US Dollar,7447.41,US Dollar,Cheque,0
2022/09/07 18:41,21918,800AEABB0,5425,8053088C0,390.65,Euro,390.65,Euro,Cheque,0
2022/09/08 03:28,70,1004286A8,27920,804B708E0,268.33,Euro,268.33,Euro,Cheque,1
2022/09/06 20:19,1198,810083940,243897,8100571D0,27895.38,Shekel,27895.38,Shekel,Cheque,0
2022/09/03 14:42,21745,803366440,14650,801EA1CE0,9304.22,Euro,9304.22,Euro,ACH,1
2022/09/09 00:23,15723,810226150,513,80127A4C0,122.45,US Dollar,122.45,US Dollar,Credit Card,0
2022/09/01 05:02,70,100428A08,48308,8129A3AB0,1252.07,Saudi Riyal,1252.07,Saudi Riyal,Cheque,0
2022/09/13 06:13,15055,80C54A950,11128,80465E020,218720.89,Yen,218720.89,Yen,ACH,1
2022/09/09 17:10,9679,803EB88F0,15,803F485B0,622677.23,Yen,622677.23,Yen,Cheque,0
2022/09/01 23:57,143242,81003BD90,243947,810253A80,126.33,Shekel,126.33,Shekel,Credit Card,0
2022/09/07 01:05,29794,8147F2400,1547,81484C700,374.39,Euro,374.39,Euro,ACH,1
2022/09/05 16:21,14650,801EA1CE0,112931,805D4C850,840441.34,Rupee,840441.34,Rupee,ACH,1
2022/09/02 07:55,1467,800E322B0,1,803D8FD30,797.75,US Dollar,797.75,US Dollar,Cheque,0
2022/09/05 13:59,43818,810788F20,143242,8108BFDC0,1296.59,Shekel,1296.59,Shekel,Credit Card,0
2022/09/03 22:22,70,100428A51,255657,8146E2F71,0.023237,Bitcoin,0.023237,Bitcoin,Bitcoin,0
2022/09/06 02:13,23537,808BDC6F0,47640,8147562B0,224.34,US Dollar,224.34,US Dollar,Credit Card,0
2022/09/05 19:24,39721,80EA4CD60,240018,80F4F5380,1375.71,Swiss Franc,1375.71,Swiss Franc,Cheque,0
2022/09/10 12:33,126191,809D2B0F0,225263,80E6BFD50,17176.41,US Dollar,17176.41,US Dollar,ACH,1
2022/09/07 13:05,210431,809BFD6B0,27995,80A478E10,3780.25,Australian Dollar,3780.25,Australian Dollar,ACH,1
2022/09/02 21:15,1047,80077B1F0,213580,8052E1870,1091.77,US Dollar,1091.77,US Dollar,Cheque,0
2022/09/13 03:00,213137,8062E7A30,11128,80465E020,1641584.88,Yen,1641584.88,Yen,ACH,1
2022/09/02 03:14,38780,803BDC190,70,100428660,289.01,US Dollar,289.01,US Dollar,Cash,0
2022/09/07 23:25,5836,80DEE3B40,3149,80156DE70,18377.1,US Dollar,18377.1,US Dollar,ACH,1
2022/09/01 06:47,150240,812D22980,48309,811C599A0,27247.23,Saudi Riyal,27247.23,Saudi Riyal,ACH,1
2022/09/01 00:17,321660,80F9A1340,321660,80F9A1340,148716.2,Yuan,148716.2,Yuan,Reinvestment,0
2022/09/09 20:25,117660,8102C5110,12963,813C068A0,3241.18,Euro,3241.18,Euro,Cheque,0
2022/09/08 16:16,2591,800AEAC00,1502,8009FD120,261675.02,Euro,261675.02,Euro,ACH,1
2022/09/08 19:23,12719,80117B080,1674,8027AF0D0,4.36,US Dollar,4.36,US Dollar,Credit Card,0
2022/09/01 17:05,1522,800587B60,2454,802679190,5949.73,US Dollar,5949.73,US Dollar,ACH,1
2022/09/02 14:07,5425,804E2D1D0,29069,805396BA0,394.49,Euro,394.49,Euro,Cheque,0
2022/09/07 03:43,210261,8040E7B70,24,8040EB1E0,395337.61,Yen,395337.61,Yen,ACH,1
2022/09/01 02:42,34832,808663990,34832,808663990,831.68,Euro,831.68,Euro,Reinvestment,0
2022/09/14 06:24,27365,80DE18E90,41407,80F454910,7731.5,Swiss Franc,7731.5,Swiss Franc,ACH,1
2022/09/06 14:51,2843,802C6BE90,32375,80F6440B0,1712.51,US Dollar,1712.51,US Dollar,Cash,0
2022/09/02 09:48,70,1004286A8,29794,8058171C0,313.14,Euro,313.14,Euro,Cheque,0
2022/09/05 17:34,2824,8016F2430,215687,80D3888C0,9450.33,US Dollar,9450.33,US Dollar,Credit Card,0
2022/09/06 13:05,227786,80E47F580,221374,80854F3A0,1473.69,US Dollar,1473.69,US Dollar,ACH,1
2022/09/08 07:08,22345,8010D4FC0,1132,80C981A10,110995.29,Mexican Peso,110995.29,Mexican Peso,ACH,1
2022/09/02 09:59,8805,808581830,2952,80FBD8DB0,119.62,US Dollar,119.62,US Dollar,ACH,0
2022/09/02 17:02,70,100428660,123102,80D2ACC90,25284.76,US Dollar,25284.76,US Dollar,Credit Card,1
2022/09/01 15:50,211,80D6F80C0,211,80D6F80C0,15774.63,Brazil Real,15774.63,Brazil Real,Reinvestment,0
2022/09/04 05:29,70,1004286A8,1916,802DEDF50,17071.79,Euro,17071.79,Euro,Cheque,1
2022/09/03 18:01,211164,805812250,7675,8058133D0,120032904.96,Euro,120032904.96,Euro,ACH,1
2022/09/05 06:36,1267,8030004E0,113865,809326EF0,17964275.84,US Dollar,17964275.84,US Dollar,ACH,1
2022/09/05 17:01,210185,803B3A280,21,803C4A370,23259.32,Yen,23259.32,Yen,ACH,0
2022/09/01 00:21,23146,808F65B90,23146,808F65B90,35.77,Yuan,35.77,Yuan,Reinvestment,0
2022/09/10 11:55,16,80534C060,27755,80A2DF610,4682.47,Australian Dollar,4682.47,Australian Dollar,ACH,1
2022/09/02 06:15,21940,800CD33F0,4503,80C0EF3C0,42480.51,US Dollar,42480.51,US Dollar,Cheque,0
2022/09/01 20:23,21918,80937C180,27616,80A78EE90,26953.09,Euro,26953.09,Euro,Cash,0
2022/09/08 09:35,70,100428660,1411,8008CF190,219.57,US Dollar,219.57,US Dollar,Cash,1
2022/09/04 19:29,150240,812D22980,48309,811C599A0,50550.9,Saudi Riyal,50550.9,Saudi Riyal,ACH,1
2022/09/02 03:28,3698,8030B9950,21575,8032DF620,230.8,US Dollar,230.8,US Dollar,Credit Card,0
2022/09/03 07:12,3051,806A3D750,241869,80F390FC0,2024.65,Swiss Franc,2024.65,Swiss Franc,ACH,1
2022/09/02 06:20,70,100428660,17729,805447960,17371.47,US Dollar,17371.47,US Dollar,Cheque,1
2022/09/01 07:51,210997,8041389B0,10605,80443CBF0,251721.9,Yen,251721.9,Yen,Cheque,0
2022/09/11 12:14,20,800195070,12,80012A760,1993.91,US Dollar,1993.91,US Dollar,ACH,1
2022/09/06 19:44,215266,8084EB1D0,35925,810CC3400,70.34,US Dollar,70.34,US Dollar,Cheque,0
2022/09/08 02:29,21550,80AC30BC0,117453,80E064980,2766.74,US Dollar,2766.74,US Dollar,ACH,1
2022/09/04 07:10,249118,812D1A650,48308,811ED7DF0,291133.92,Saudi Riyal,291133.92,Saudi Riyal,ACH,1
2022/09/06 21:49,1729,8004D7470,220,8005E84E0,3380.15,US Dollar,3380.15,US Dollar,ACH,1
2022/09/03 05:27,117907,813EDE5F0,146122,813EDEDA0,3773.31,Euro,3773.31,Euro,ACH,1
2022/09/01 00:25,225,813CE83D1,225,813CE83D1,0.112504,Bitcoin,0.112504,Bitcoin,Bitcoin,0
2022/09/05 04:46,410,8002A6D00,2915,8007E41C0,293612.84,Euro,293612.84,Euro,Cheque,0
2022/09/01 03:58,312241,8047BA570,19723,8047B24F0,10028.83,Yuan,10028.83,Yuan,ACH,0
2022/09/03 00:09,43462,81024FDA0,217,810296690,38.92,Shekel,38.92,Shekel,Credit Card,0
2022/09/02 18:02,334249,80CB73110,32564,80CB72C10,4168.17,Mexican Peso,4168.17,Mexican Peso,Cheque,0
2022/09/04 16:47,70,1004286A8,21831,80217D5C0,112.18,Euro,112.18,Euro,Cash,0
2022/09/06 21:22,5464,80C8841B0,2591,80B7C97B0,14691.67,Euro,14691.67,Euro,ACH,1
2022/09/02 19:33,348253,811A25510,37964,811A0B440,86.05,US Dollar,86.05,US Dollar,Cheque,0
2022/09/07 12:00,242081,80FA86D60,146167,8118A4C20,773.13,US Dollar,773.13,US Dollar,Cash,0
2022/09/12 00:01,2915,801BB7D10,21884,808444690,5431.98,UK Pound,5431.98,UK Pound,ACH,1
2022/09/02 16:31,20,800C93330,24144,80294F280,895.77,Euro,895.77,Euro,Credit Card,0
2022/09/08 12:24,7675,8093BA230,13969,81223EDF0,1102720.64,Rupee,1102720.64,Rupee,ACH,1
2022/09/13 02:06,1665,803425BE0,1,80C356B30,15320.2,US Dollar,15320.2,US Dollar,ACH,1
2022/09/08 06:24,54642,81424CC61,152416,81424D3E1,0.050856,Bitcoin,0.050856,Bitcoin,Bitcoin,0
2022/09/12 02:37,20,800195070,20,80016BEA0,6639.07,Euro,6639.07,Euro,ACH,1
2022/09/07 08:18,12381,800FB5AB0,243897,81023CDC0,38067.17,Shekel,38067.17,Shekel,ACH,1
2022/09/03 15:25,220,813D596B1,152627,81474BB01,0.056121,Bitcoin,0.056121,Bitcoin,Bitcoin,0
2022/09/10 02:16,701,80514DE20,21258,8028E8460,15254.39,US Dollar,15254.39,US Dollar,ACH,1
2022/09/11 12:46,148350,812D0C3C0,148350,811FFF630,19296.88,Saudi Riyal,19296.88,Saudi Riyal,ACH,1
2022/09/02 11:19,10,8003E5E20,1688,800402480,16283.4,US Dollar,16283.4,US Dollar,Cheque,0
2022/09/16 13:43,9371,8043A0FB0,2843,800D21FF0,13582.72,US Dollar,13582.72,US Dollar,ACH,1
2022/09/02 15:08,39667,80AF24700,219194,80AF1EE00,3049.36,Yuan,3049.36,Yuan,ACH,0
2022/09/08 00:07,15231,80266F880,23691,8021353D0,10813.95,Euro,10813.95,Euro,ACH,1
2022/09/02 02:48,211164,80A5E8660,3514,811D19B20,13168.39,Euro,13168.39,Euro,Credit Card,0
2022/09/03 16:27,908,800957210,1292,8006D7690,14167.89,US Dollar,14167.89,US Dollar,ACH,1
2022/09/03 13:01,12381,80721FA60,19746,81471A010,113.29,US Dollar,113.29,US Dollar,Credit Card,0
2022/09/12 09:18,116425,806478850,17863,810C289B0,13159.22,Euro,13159.22,Euro,ACH,1
2022/09/02 20:06,10605,803F28880,24,803F2A9F0,150092.22,Yen,150092.22,Yen,ACH,1
2022/09/07 20:42,223635,813487FE0,48292,813DC0F40,1548.23,US Dollar,1548.23,US Dollar,Credit Card,0
2022/09/06 17:52,1522,800BA39A0,1665,800DBC5C0,93.36,Euro,93.36,Euro,Cheque,0
2022/09/10 18:55,222,811B83280,48309,811C599A0,9267.0,Saudi Riyal,9267.0,Saudi Riyal,ACH,1
2022/09/01 08:37,54879,814289A11,15,81428C381,2.628103,Bitcoin,2.628103,Bitcoin,Bitcoin,0
2022/09/10 20:38,1267,802FBEBC0,21258,8028E8460,13811.55,US Dollar,13811.55,US Dollar,ACH,1
2022/09/08 00:40,22,800241D60,1,800154020,7070.9,US Dollar,7070.9,US Dollar,ACH,1
2022/09/06 02:40,70,100428660,513,805235490,10034.05,US Dollar,10034.05,US Dollar,Cheque,1
2022/09/09 18:58,24850,80242DEE0,17649,806891340,7001.56,Euro,7001.56,Euro,ACH,0
2022/09/05 11:00,217096,80629D870,116425,806359300,22300847.15,Ruble,22300847.15,Ruble,Cheque,0
2022/09/08 15:27,2915,802077CB0,24922,8091C8CD0,13494.58,Canadian Dollar,13494.58,Canadian Dollar,ACH,1
2022/09/05 20:29,12359,805673600,22541,808697F70,11257.77,UK Pound,11257.77,UK Pound,ACH,1
2022/09/04 14:59,48309,811C599A0,119,811C597B0,64379.45,Saudi Riyal,64379.45,Saudi Riyal,ACH,1
2022/09/08 06:06,11157,801195D20,245748,81191D690,4630.24,Shekel,4630.24,Shekel,Cheque,0
2022/09/06 19:40,70,100428780,14757,8059186D0,914569.94,Rupee,914569.94,Rupee,Cheque,0
2022/09/09 08:10,11,8001D71F0,22091,80813D810,11249.63,UK Pound,11249.63,UK Pound,ACH,1
2022/09/05 06:15,22,80010E3C0,24132,8105A6AD0,6008.65,US Dollar,6008.65,US Dollar,Wire,0
2022/09/11 14:33,23842,804EE25D0,2439,80604C300,12791378.34,US Dollar,12791378.34,US Dollar,ACH,1
2022/09/02 18:54,227859,80E130380,22828,8030DF720,7032.52,US Dollar,7032.52,US Dollar,ACH,1
2022/09/07 23:01,70,100428660,6803,8031FD2F0,4.89,US Dollar,4.89,US Dollar,Credit Card,0
2022/09/05 16:20,211,808E44B10,28800,811097150,783.75,US Dollar,783.75,US Dollar,ACH,1
2022/09/02 11:35,6,8000AC7E0,29056,80AFE6860,273.47,Australian Dollar,273.47,Australian Dollar,Cheque,0
2022/09/02 06:22,70,1004286A8,21749,80D8A9A40,591.01,Euro,591.01,Euro,Cheque,1
2022/09/10 04:01,35670,80D17ED80,124290,80D183900,479.89,US Dollar,479.89,US Dollar,ACH,1
2022/09/13 07:17,20,8001C97D0,23,8001B8810,15783.57,Euro,15783.57,Euro,ACH,1
2022/09/09 13:23,1412,800C13D40,223649,813149C00,358.73,US Dollar,358.73,US Dollar,Cheque,0
2022/09/10 04:29,29715,80D6C49B0,30416,80D6C1A60,6143.74,Yuan,6143.74,Yuan,ACH,0
2022/09/08 06:04,22775,802379480,20,8023C0EF0,2245.0,Euro,2245.0,Euro,Cheque,0
2022/09/01 21:03,1,800BAB8C0,31596,80DEE4FC0,96.24,US Dollar,96.24,US Dollar,Credit Card,0
2022/09/07 18:02,148350,812D0C3C0,148350,811FFF630,49946.1,Saudi Riyal,49946.1,Saudi Riyal,ACH,1
2022/09/06 02:45,12,8001CB7C0,10,8002B4B00,3082.09,US Dollar,3082.09,US Dollar,Cheque,0
2022/09/02 07:55,14,8100DF4E0,220,810208B10,3265.74,Shekel,3265.74,Shekel,Credit Card,0
2022/09/08 21:49,21940,800CCD870,110836,80E00E280,72.96,US Dollar,72.96,US Dollar,Wire,0
2022/09/09 20:58,18902,80B81F7A0,21940,80B820D90,2246.12,US Dollar,2246.12,US Dollar,ACH,1
2022/09/05 19:36,239604,80F034CC0,116,80E5C0180,356.59,Swiss Franc,356.59,Swiss Franc,ACH,1
2022/09/03 14:30,21,80383A170,15,80383A1C0,119749.46,Yen,119749.46,Yen,ACH,1
2022/09/02 13:46,10232,80663B600,8805,8121FACA0,17508.1,US Dollar,17508.1,US Dollar,Credit Card,0
2022/09/05 14:38,7195,8069242A0,22775,807089C70,6659.94,Euro,6659.94,Euro,Cash,0
2022/09/03 19:46,13037,803509D50,19318,8106B1750,5897.02,Yuan,5897.02,Yuan,ACH,1
2022/09/05 13:29,18067,803098B50,18135,80B769A80,24607.58,Yuan,24607.58,Yuan,Cheque,0
2022/09/05 12:20,116843,806F416F0,112931,805D4C850,306034.83,Rupee,306034.83,Rupee,ACH,1
2022/09/09 15:15,15231,80266F880,23691,8021353D0,1549.19,Euro,1549.19,Euro,ACH,1
2022/09/01 09:24,70,100428858,214,8096DC0E0,109.86,Canadian Dollar,109.86,Canadian Dollar,Credit Card,0
2022/09/01 02:54,152416,81477F8E1,154148,8148609A1,5.84514,Bitcoin,5.84514,Bitcoin,Bitcoin,0
2022/09/08 21:21,254355,813F6FD81,153827,813F6FE71,0.114769,Bitcoin,0.114769,Bitcoin,Bitcoin,1
2022/09/04 11:24,21884,808375290,220504,8083B5120,998.29,UK Pound,998.29,UK Pound,Cheque,0
2022/09/09 10:52,70,100428660,11471,807ABC0D0,402.86,US Dollar,402.86,US Dollar,Credit Card,0
2022/09/09 08:54,220,80C033AF0,29292,80CFE91A0,402.12,US Dollar,402.12,US Dollar,ACH,0
2022/09/05 16:48,27241,803BEF990,24144,80A8E65D0,105.3,Euro,105.3,Euro,ACH,1
2022/09/06 06:55,70,100428660,2627,80195D590,4117.87,US Dollar,4117.87,US Dollar,Cheque,0
2022/09/12 14:43,231212,80ED002D0,115,80CEC52A0,2829.41,Brazil Real,2829.41,Brazil Real,ACH,1
2022/09/12 11:23,10404,806ACD410,4503,809FCC180,2353.52,US Dollar,2353.52,US Dollar,ACH,1
2022/09/02 13:07,15231,803A568D0,1522,8012F9500,12633.54,Euro,12633.54,Euro,ACH,1
2022/09/09 16:33,143496,8114937B0,45601,8114961E0,2563.82,Shekel,2563.82,Shekel,ACH,1
2022/09/05 00:27,18196,8035CD610,16,8050B7870,779777.58,Rupee,779777.58,Rupee,ACH,1
2022/09/07 08:38,235509,80D67CB10,235843,80D74F340,799.28,Brazil Real,799.28,Brazil Real,Cheque,0
2022/09/08 01:29,1,80C707860,240971,80EEC7720,6204.78,Swiss Franc,6204.78,Swiss Franc,ACH,1
2022/09/08 01:32,15231,80266F880,23691,8021353D0,13091.88,Euro,13091.88,Euro,ACH,1
2022/09/07 05:13,6156,80851CB00,17748,80DDF1530,385.42,US Dollar,385.42,US Dollar,Cheque,0
2022/09/06 16:00,1420,800F5BCB0,16388,8026F0EF0,1201.68,Euro,1201.68,Euro,ACH,1
2022/09/10 10:50,2591,800AEAC00,795,8005A64B0,6792.95,US Dollar,6792.95,US Dollar,ACH,1
2022/09/02 14:14,6,80A4F8CD0,15,80AB037A0,178.05,Australian Dollar,178.05,Australian Dollar,Cheque,0
2022/09/04 21:03,1362,803E80F80,28800,803E81070,2370.88,US Dollar,2370.88,US Dollar,ACH,0
2022/09/01 17:54,225734,8095AF170,11904,800E9BC40,4382.74,US Dollar,4382.74,US Dollar,ACH,1
2022/09/02 18:50,239604,80E93E150,138395,80E9B8610,144.32,Swiss Franc,144.32,Swiss Franc,Credit Card,0
2022/09/02 06:05,19740,80CB05470,12278,80D88A750,24300.86,Yuan,24300.86,Yuan,Cheque,0
2022/09/06 05:34,42221,80FB292B0,241901,80FB29350,1726.12,Swiss Franc,1726.12,Swiss Franc,ACH,1
2022/09/01 00:59,513,808583A60,115915,80BFC60E0,208.44,US Dollar,208.44,US Dollar,Credit Card,0
2022/09/06 23:49,15730,80DC8D400,40404,80EE97110,15553.54,Swiss Franc,15553.54,Swiss Franc,ACH,1
2022/09/02 00:37,344762,8107DF2A0,143493,8107E6F40,1823.93,Shekel,1823.93,Shekel,Cheque,0
2022/09/12 15:08,43735,8107BB990,1,8029FC480,16758.26,US Dollar,16758.26,US Dollar,ACH,1
2022/09/02 21:29,117660,80BA43840,133540,80CA7BBF0,1227.84,Euro,1227.84,Euro,Cheque,0
2022/09/05 07:10,70,100428A51,124,8147668E1,0.25894,Bitcoin,0.25894,Bitcoin,Bitcoin,1
2022/09/04 15:30,15231,80266F880,23691,8021353D0,8092.93,Euro,8092.93,Euro,ACH,1
2022/09/07 00:58,213737,804FE2220,139793,80EB1AA20,9873.51,Swiss Franc,9873.51,Swiss Franc,ACH,1
2022/09/03 09:29,3149,80A542BE0,16606,811458B00,67.31,US Dollar,67.31,US Dollar,Credit Card,0
2022/09/07 16:48,1,80044A5D0,1024,80098A3D0,18030.25,Euro,18030.25,Euro,ACH,1
2022/09/06 01:45,70,100428660,4503,8112167F0,121.29,US Dollar,121.29,US Dollar,Credit Card,1
2022/09/07 02:39,28255,804D7E820,212789,805CA3750,795290.07,Rupee,795290.07,Rupee,ACH,1
2022/09/06 16:27,17769,809746BD0,138832,80F25F550,18.72,Euro,18.72,Euro,Cash,0
2022/09/01 07:39,21575,801A58F80,11,80048D890,5019.15,Euro,5019.15,Euro,ACH,1
2022/09/11 00:52,3051,804282480,138335,80EEFAD40,4047.19,Swiss Franc,4047.19,Swiss Franc,ACH,1
2022/09/11 12:06,3144,8019E69B0,117070,807065AD0,351367.37,Ruble,351367.37,Ruble,ACH,1
2022/09/12 08:00,39775,80F224D00,1601,80340DCF0,15320.0,US Dollar,15320.0,US Dollar,ACH,1
2022/09/01 18:33,238190,80F125620,139793,80F1164A0,4005.11,Swiss Franc,4005.11,Swiss Franc,ACH,0
2022/09/09 00:04,127999,80A555900,128636,80AA4B5E0,112.12,Australian Dollar,112.12,Australian Dollar,Credit Card,0
2022/09/10 15:51,223,811A4DBD0,222,811D80C30,47138.78,Saudi Riyal,47138.78,Saudi Riyal,ACH,1
