Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/07 15:36,2843,800A69690,27637,803A9ABD0,10401.68,US Dollar,10401.68,US Dollar,Credit Card,0
2022/09/05 12:46,2591,8011FA890,1501,80184EF40,3.2,Euro,3.2,Euro,Cash,0
2022/09/01 00:07,12,8001A4930,1362,8006A9110,1770.26,US Dollar,1770.26,US Dollar,Cheque,0
2022/09/06 00:42,14,8036A75C0,122080,80C1441F0,4.39,US Dollar,4.39,US Dollar,ACH,0
2022/09/06 23:04,122702,808CBBB30,21258,809A38F50,669.55,US Dollar,669.55,US Dollar,Cheque,0
2022/09/01 15:28,70,1004286A8,13858,81167C080,11400.66,Euro,11400.66,Euro,Cheque,0
2022/09/09 22:00,112064,804D43550,6,80589BAC0,6087.71,Rupee,6087.71,Rupee,Credit Card,0
2022/09/09 16:24,223908,808A48FD0,131466,80B9D5980,2.84,Euro,2.84,Euro,ACH,0
2022/09/09 03:18,70,1004286A8,2467,802043F90,4162.11,Euro,4162.11,Euro,Cheque,0
2022/09/02 16:01,410,800862E30,20,802658B80,6367.78,Euro,6367.78,Euro,Cheque,0
2022/09/07 00:25,39678,80EA37EF0,112,80F04C7E0,8.39,Swiss Franc,8.39,Swiss Franc,Credit Card,0
2022/09/01 00:22,215897,80673A630,215897,80673A630,1602.59,US Dollar,1602.59,US Dollar,Reinvestment,0
2022/09/02 14:04,1674,800F047A0,226331,809C69D10,8546.11,US Dollar,8546.11,US Dollar,Cheque,0
2022/09/06 20:32,11,8000EFAF0,11657,800FCE480,825.33,Euro,825.33,Euro,Credit Card,0
2022/09/06 23:56,16788,805B503E0,16224,808B46090,86.71,US Dollar,86.71,US Dollar,Cheque,0
2022/09/01 21:11,23537,8023FECD0,232880,80C365D90,150.62,US Dollar,150.62,US Dollar,Wire,0
2022/09/07 14:19,7,804999E10,6,80499BBD0,28733866.68,Rupee,28733866.68,Rupee,Cheque,0
2022/09/09 04:29,23842,80441F3D0,13037,802668EB0,22531.51,US Dollar,22531.51,US Dollar,Credit Card,0
2022/09/02 05:22,22164,8016401C0,22205,8024588B0,498.64,US Dollar,498.64,US Dollar,Credit Card,0
2022/09/01 13:02,32738,80BFF1B60,241801,813569380,320.81,US Dollar,320.81,US Dollar,Wire,0
2022/09/08 04:00,4242,802A6D020,4242,802A6D020,148578.76,Euro,174102.14,US Dollar,ACH,0
2022/09/08 10:29,5365,80263CDE0,226350,813181440,74963.49,Euro,74963.49,Euro,ACH,0
2022/09/09 06:06,30775,80C303B60,237636,8139FD380,29618.69,US Dollar,29618.69,US Dollar,Credit Card,0
2022/09/06 13:44,240018,80E8B3B60,139298,80F143900,312388.87,Swiss Franc,312388.87,Swiss Franc,Cheque,0
2022/09/06 09:39,1420,8003381B0,33389,80D7CD510,137.49,US Dollar,137.49,US Dollar,ACH,0
2022/09/02 20:36,1674,800547910,113685,811F5C4A0,3657.75,US Dollar,3657.75,US Dollar,Cash,0
2022/09/10 17:41,1299,80731CC40,6030,8077E0E80,47786.65,Euro,47786.65,Euro,Cheque,0
2022/09/01 13:21,33884,80C9F8D80,33884,80C9F8D80,404.99,Mexican Peso,404.99,Mexican Peso,Reinvestment,0
2022/09/09 16:58,2385,8012B8120,12,8089A5700,2339.3,US Dollar,2339.3,US Dollar,Credit Card,0
2022/09/08 22:42,16733,80E352920,29003,812F76000,57.91,US Dollar,57.91,US Dollar,ACH,0
2022/09/10 10:25,228101,80A63B040,28248,80B0569E0,615.26,Australian Dollar,615.26,Australian Dollar,Cheque,0
2022/09/09 16:13,21749,80154AAF0,13264,80251B440,3536.88,US Dollar,3536.88,US Dollar,ACH,1
2022/09/07 09:45,70,1004287C8,28,806AC2300,8192836.98,Ruble,8192836.98,Ruble,Cheque,0
2022/09/01 11:46,15,81477C331,15,81477C331,0.000918,Bitcoin,0.000918,Bitcoin,Bitcoin,0
2022/09/02 01:14,220271,80AAC4B00,18549,80D199ED0,8651.38,US Dollar,8651.38,US Dollar,ACH,0
2022/09/08 21:30,211,808283DD0,23497,808B7A630,6326.23,UK Pound,6326.23,UK Pound,ACH,0
2022/09/09 02:54,70,1004286A8,14290,8133BACF0,3606.18,Euro,3606.18,Euro,Cash,0
2022/09/01 00:04,3123,801826EE0,3123,801826EE0,24802.99,Euro,24802.99,Euro,Reinvestment,0
2022/09/05 23:27,1068,800E28D30,24132,80338A870,1019.73,US Dollar,1019.73,US Dollar,Cheque,0
2022/09/01 03:46,1686,80B5577B0,12719,8101AFEE0,6556.6,US Dollar,6556.6,US Dollar,Cheque,0
2022/09/03 10:49,3149,80D7DFF90,126783,80D7F9EE0,1075.48,US Dollar,1075.48,US Dollar,ACH,0
2022/09/01 00:21,16354,8042797F0,16354,8042797F0,173.89,Euro,173.89,Euro,Reinvestment,0
2022/09/02 03:21,70,100428660,28255,80A394E00,952.64,US Dollar,952.64,US Dollar,Cheque,0
2022/09/09 13:32,12,80C1E0CA0,12,80C1F55B0,20701.74,Mexican Peso,20701.74,Mexican Peso,Credit Card,0
2022/09/04 00:50,113523,8054100E0,14,802F72B60,3959.6,Yuan,3959.6,Yuan,ACH,1
2022/09/05 19:06,23700,808ABCC20,137446,811E70C70,40.57,US Dollar,40.57,US Dollar,Cheque,0
2022/09/02 13:42,330475,812E1B190,29992,812E1AC50,462.27,Yuan,462.27,Yuan,Cheque,0
2022/09/02 21:52,2843,8030BAB10,29404,808222320,105.39,US Dollar,105.39,US Dollar,Credit Card,0
2022/09/02 05:13,212818,804BEA660,215186,805C1AC20,1627582.03,Rupee,1627582.03,Rupee,ACH,0
2022/09/08 03:32,2991,80130BFE0,1588,8016F0E90,981.53,US Dollar,981.53,US Dollar,Credit Card,0
2022/09/01 20:48,5394,8032C9FB0,11904,8066EE200,139.92,US Dollar,139.92,US Dollar,Credit Card,0
2022/09/02 02:56,117999,80BA196A0,115415,813023610,2243.46,Euro,2243.46,Euro,Credit Card,0
2022/09/05 04:32,152627,813CACC91,255772,81463EC91,7.618696,Bitcoin,7.618696,Bitcoin,Bitcoin,0
2022/09/01 01:21,15085,805CE12E0,15085,805CE12E0,304.38,Euro,356.67,US Dollar,ACH,0
2022/09/01 02:40,1588,80065DF80,213952,806C4FA20,107.69,US Dollar,107.69,US Dollar,Credit Card,0
2022/09/01 03:29,212,808132F00,212,808132F00,217763.71,UK Pound,217763.71,UK Pound,Reinvestment,0
2022/09/07 03:08,242061,8130E6980,250242,813378F70,609.35,US Dollar,609.35,US Dollar,Credit Card,0
2022/09/07 02:53,9665,803AA4420,15,803B0F370,44601664.8,Yen,44601664.8,Yen,ACH,0
2022/09/01 17:01,5329,8025E5280,5365,80807B4C0,12276.74,Euro,12276.74,Euro,Cheque,0
2022/09/08 09:17,28627,803E82940,17174,8068B3690,231.09,Euro,231.09,Euro,Cheque,0
2022/09/01 00:06,11974,8017E35B0,11974,8017E35B0,338.42,US Dollar,338.42,US Dollar,Reinvestment,0
2022/09/06 21:15,22345,803D93D60,8354,804DC7480,77.51,US Dollar,77.51,US Dollar,Cash,0
2022/09/02 21:27,70,100428A51,124,813EB3861,0.023331,Bitcoin,0.023331,Bitcoin,Bitcoin,0
2022/09/09 22:47,16792,8061C1280,9,806F7ED40,10625.21,Ruble,10625.21,Ruble,Wire,0
2022/09/07 05:13,11056,802E932F0,27616,80AFB20B0,22710.21,Euro,22710.21,Euro,Credit Card,0
2022/09/09 03:28,36446,802618A80,24850,802620940,74.41,Euro,74.41,Euro,Cheque,0
2022/09/06 05:01,13327,805B46820,4403,807D83960,36.19,US Dollar,36.19,US Dollar,Cheque,0
2022/09/10 11:06,27103,802F234F0,24850,8085B7220,7101.08,Euro,7101.08,Euro,ACH,0
2022/09/01 13:47,1241,80316B620,14433,80E671820,581.99,US Dollar,581.99,US Dollar,ACH,0
2022/09/05 15:04,225156,80993A3D0,11904,80993A420,1625.02,US Dollar,1625.02,US Dollar,ACH,1
2022/09/04 14:15,12381,80524A9F0,18015,80C822F10,8193.96,US Dollar,8193.96,US Dollar,Cheque,0
2022/09/07 22:23,12,804D87330,13029,805614790,428035.47,Rupee,428035.47,Rupee,Cheque,0
2022/09/06 20:17,70,100428810,122047,808880620,220.26,UK Pound,220.26,UK Pound,Cheque,0
2022/09/10 21:22,13516,80FFA23E0,243445,8144D1B90,107.05,Euro,107.05,Euro,Cash,0
2022/09/08 11:25,12561,80114DCA0,2467,803BA67D0,2296.04,Euro,2296.04,Euro,Cheque,0
2022/09/08 20:22,21387,801349880,11056,80234C100,892.84,Euro,892.84,Euro,Credit Card,0
2022/09/01 22:56,6,80A256560,228009,80A5A7D40,24.4,Australian Dollar,24.4,Australian Dollar,Credit Card,0
2022/09/09 13:18,70,1004286F0,14,80358FE70,42011.34,Yuan,42011.34,Yuan,Credit Card,0
2022/09/07 23:27,70,100428660,220,800118040,633.26,US Dollar,633.26,US Dollar,Cheque,0
2022/09/08 22:27,13969,805358460,214308,8056AE2C0,254531.99,Rupee,254531.99,Rupee,Credit Card,0
2022/09/10 19:22,8623,8094639E0,12381,803BF4EB0,12.98,US Dollar,12.98,US Dollar,Wire,0
2022/09/01 12:59,220,80025CF70,513,80148A620,156.54,US Dollar,156.54,US Dollar,Cheque,0
2022/09/01 15:02,795,8026A8EC0,222363,80D454CA0,630.84,US Dollar,630.84,US Dollar,Wire,0
2022/09/01 00:38,41215,811A8E000,41215,811A8E000,6.98,Euro,6.98,Euro,Reinvestment,0
2022/09/01 12:28,218050,80798F600,2591,80798F7E0,420.0,Euro,420.0,Euro,ACH,0
2022/09/02 12:23,795,802B90320,795,802B90320,502.75,Shekel,148.87,US Dollar,ACH,0
2022/09/03 00:23,1,8009BDAE0,29404,80CD42D30,53.81,US Dollar,53.81,US Dollar,Cheque,0
2022/09/09 13:43,4242,802E3C610,12446,808E0C5C0,151719.34,US Dollar,151719.34,US Dollar,Cash,0
2022/09/01 20:32,25847,809A15CC0,25847,809A15CC0,9.27,Canadian Dollar,9.27,Canadian Dollar,Reinvestment,0
2022/09/02 07:22,26698,80BFC9710,130169,80FEAD7E0,29.16,US Dollar,29.16,US Dollar,Credit Card,0
2022/09/02 09:00,123612,8137F4880,22422,813817E00,9056.83,UK Pound,9056.83,UK Pound,Credit Card,0
2022/09/03 00:04,49365,81285BEE0,148389,8129FF3D0,123.25,Saudi Riyal,123.25,Saudi Riyal,Cash,0
2022/09/07 23:20,70,1004287C8,217125,806535010,12389.04,Ruble,12389.04,Ruble,Cheque,0
2022/09/08 00:12,70,1004289C0,119,810C36140,7.28,Shekel,7.28,Shekel,Cash,0
2022/09/03 00:49,23,8015153A0,1669,8078A1AC0,10160.53,Euro,10160.53,Euro,Credit Card,0
2022/09/03 18:06,15,800077AA0,15,803C413B0,17990.31,Yen,17990.31,Yen,Cheque,0
2022/09/08 21:23,240229,80EDE28D0,243013,80FB22AE0,224.06,Swiss Franc,224.06,Swiss Franc,Credit Card,0
2022/09/05 17:35,220,810084490,43049,8100EEA70,1314.12,Shekel,1314.12,Shekel,Credit Card,0
2022/09/01 17:26,1665,8004B12E0,2439,80B8A4D40,223.59,US Dollar,223.59,US Dollar,ACH,0
2022/09/02 13:08,8823,805EBD300,12,8069B18F0,813.0,Euro,813.0,Euro,ACH,0
2022/09/09 04:47,1267,803023C10,21615,812895D20,368.7,Yuan,368.7,Yuan,Cash,0
2022/09/09 21:51,16847,802F024C0,117698,812746E40,4154.8,Euro,4154.8,Euro,Wire,0
2022/09/05 00:59,1,800733960,18015,808C25A60,836.07,US Dollar,836.07,US Dollar,Cash,0
2022/09/02 12:18,3335,8016B8740,13862,8017AE780,1003.88,Euro,1003.88,Euro,Credit Card,0
2022/09/07 01:52,217096,8064C0F00,16649,8074E4710,172574.27,Ruble,172574.27,Ruble,Cheque,0
2022/09/07 22:08,23525,80242C040,113935,8104062B0,261.39,Euro,261.39,Euro,Credit Card,0
2022/09/06 11:50,11056,801056640,3514,8029DA1F0,159.01,Euro,159.01,Euro,Cheque,0
2022/09/05 08:48,23,801FF2D90,5464,802987980,78.18,Euro,78.18,Euro,Credit Card,0
2022/09/03 02:32,70,1004286A8,5329,809A20490,624.95,Euro,624.95,Euro,Cheque,0
2022/09/09 02:23,312461,80746D7B0,16418,80746D760,89.84,Euro,89.84,Euro,Cash,0
2022/09/09 04:05,1024,801088790,1522,8025FEC00,260619.81,Euro,260619.81,Euro,Cheque,0
2022/09/02 10:02,70,1004288A0,127999,80A7D2480,427.23,Australian Dollar,427.23,Australian Dollar,Cheque,0
2022/09/05 06:16,238190,80E454BC0,238845,80F0D9900,14.75,Swiss Franc,14.75,Swiss Franc,Wire,0
2022/09/08 10:39,24144,8066FB030,20861,807C024E0,3955.61,Euro,3955.61,Euro,Cheque,0
2022/09/05 05:17,19,8090D2EC0,8,8092A01C0,606.36,Canadian Dollar,606.36,Canadian Dollar,Cheque,0
2022/09/08 10:29,11318,8011A8F60,17753,807A44230,1038.59,US Dollar,1038.59,US Dollar,Cheque,0
2022/09/05 01:07,513,80AEBA490,124284,80C2708C0,1040.7,US Dollar,1040.7,US Dollar,Credit Card,0
2022/09/01 03:00,110836,8010A0C80,110836,8010A0C80,3.3,US Dollar,3.3,US Dollar,Reinvestment,0
2022/09/10 10:21,44458,812755380,250350,8126E2180,3612.12,Euro,3612.12,Euro,ACH,0
2022/09/01 13:06,70,100428810,23370,8089244B0,3819.42,UK Pound,3819.42,UK Pound,Credit Card,0
2022/09/05 10:41,11904,8056C99C0,122151,8081F3F50,12319.43,US Dollar,12319.43,US Dollar,Credit Card,0
2022/09/09 21:34,13862,8078765D0,15723,80273FB80,7233.98,US Dollar,7233.98,US Dollar,ACH,1
2022/09/08 10:42,1588,8010010D0,11974,80F0858B0,828.18,US Dollar,828.18,US Dollar,Cheque,0
2022/09/01 00:26,348571,811F1DED0,348571,811F1DED0,36406.04,Saudi Riyal,36406.04,Saudi Riyal,Reinvestment,0
2022/09/01 16:35,12735,80249E5A0,21550,803B95B70,30.68,US Dollar,30.68,US Dollar,Cash,0
2022/09/09 06:05,19729,80570A470,22205,80ACBB430,368.72,US Dollar,368.72,US Dollar,Credit Card,0
2022/09/06 18:34,29794,8088913F0,211164,8088ECDE0,18494.97,Euro,18494.97,Euro,Cheque,0
2022/09/08 00:02,254565,813E46FB1,220,814053C51,0.0005,Bitcoin,0.0005,Bitcoin,Bitcoin,0
2022/09/07 12:57,112064,804ADABF0,112497,804B16D80,406537.87,Rupee,406537.87,Rupee,Credit Card,0
2022/09/05 03:33,9,806165230,10,806B0EFF0,26257.43,Ruble,26257.43,Ruble,Credit Card,0
2022/09/02 22:09,2915,800889EB0,21387,800A15080,145642.26,Euro,145642.26,Euro,Cheque,0
2022/09/02 23:20,1124,802B08A50,23537,80ADFE5A0,3005.33,US Dollar,3005.33,US Dollar,Credit Card,0
2022/09/01 22:26,14814,8058AD220,14814,8058AD220,1804.71,Rupee,1804.71,Rupee,Reinvestment,0
2022/09/09 13:01,10,8001551C0,22736,80238C8B0,6946.14,US Dollar,6946.14,US Dollar,Credit Card,0
2022/09/09 19:38,127999,80A9BB320,229799,80AD1FE60,232.3,Australian Dollar,232.3,Australian Dollar,Credit Card,0
2022/09/05 12:22,12,8001FB010,5466,8033BE590,1315.26,Euro,1315.26,Euro,Cash,0
2022/09/06 20:17,410,808BD7890,10441,810CAF740,360.59,Euro,360.59,Euro,Credit Card,0
2022/09/02 20:48,70,100428660,11474,810159DA0,12759.2,US Dollar,12759.2,US Dollar,Cheque,0
2022/09/09 20:18,24779,8096E6500,125607,809AAE5F0,2948.7,Canadian Dollar,2948.7,Canadian Dollar,Credit Card,0
2022/09/08 06:48,138335,80E2CBE60,138335,80E539B90,1627.08,Swiss Franc,1627.08,Swiss Franc,Cheque,0
2022/09/07 03:45,210690,807E44830,212032,80C3D5D90,27814.95,Yen,27814.95,Yen,Cheque,0
2022/09/09 19:52,116,80DD95A40,116,80E199DC0,4614.9,Swiss Franc,4614.9,Swiss Franc,Cheque,0
2022/09/01 22:25,217950,807B0F960,217950,807B0F960,14.79,Euro,14.79,Euro,Reinvestment,0
2022/09/06 13:14,18196,8030A4F50,19477,804C8ECC0,7200.51,Yuan,7200.51,Yuan,Credit Card,0
2022/09/03 19:17,220,80FE65410,43049,810033520,5.92,Shekel,5.92,Shekel,Credit Card,0
2022/09/01 21:14,16333,80144D490,9129,80B89CB00,2419.18,US Dollar,2419.18,US Dollar,Credit Card,0
2022/09/05 13:12,3045,801AA8DC0,28183,8068C9420,281.53,Euro,281.53,Euro,Cheque,0
2022/09/09 01:57,3,802FCB7F0,18067,8035C8980,2597.51,Yuan,2597.51,Yuan,Cheque,0
2022/09/16 12:36,1412,8051E3B20,13057,807D04020,7142.46,Euro,7142.46,Euro,ACH,1
2022/09/10 21:12,13345,8014BEFD0,43923,814080360,7.18,Euro,7.18,Euro,Cheque,0
2022/09/06 19:09,5140,803404C70,11157,809F91990,114.06,US Dollar,114.06,US Dollar,Cash,0
2022/09/04 10:39,22205,804752470,11813,804752510,7812.1,US Dollar,7812.1,US Dollar,ACH,1
2022/09/02 14:51,354369,813DF0F71,254565,813DB8521,0.371304,Bitcoin,0.371304,Bitcoin,Bitcoin,0
2022/09/02 08:03,27,80C5D9130,134091,80CD76230,43747.74,Mexican Peso,43747.74,Mexican Peso,Cheque,0
2022/09/07 23:28,18015,804010330,215687,80DF1DF80,269.98,US Dollar,269.98,US Dollar,Cheque,0
2022/09/03 13:55,1501,8028227E0,27684,803E7E4C0,29252.07,Euro,29252.07,Euro,ACH,0
2022/09/05 18:53,21568,807E08700,20486,808CCD450,1078.4,UK Pound,1078.4,UK Pound,ACH,0
2022/09/05 12:35,3,804FE8330,13078,8058F2600,37721.51,Rupee,37721.51,Rupee,Credit Card,0
2022/09/01 09:02,312672,804B25750,112064,804B256B0,0.7,Rupee,0.7,Rupee,Cheque,0
2022/09/03 15:28,1132,80BE4E100,33759,80C625AA0,325.32,Mexican Peso,325.32,Mexican Peso,Cash,0
2022/09/05 18:56,21745,801EA2500,1490,8033C2DE0,9299.43,Euro,9299.43,Euro,Cheque,0
2022/09/01 00:18,6,804B5C0F0,112064,804CC1730,14469734.49,Rupee,14469734.49,Rupee,Wire,0
2022/09/09 16:00,118180,806B48430,219205,8072B0BD0,456541373.77,Ruble,456541373.77,Ruble,Cheque,0
2022/09/07 20:06,125633,809A5ADB0,125633,809B589C0,5873.51,Canadian Dollar,5873.51,Canadian Dollar,Cheque,0
2022/09/02 08:22,11852,800740FC0,27103,802DE96D0,437.85,Euro,437.85,Euro,Cheque,0
2022/09/01 00:07,115,80CE2D570,136334,80D89EDB0,17724.03,Brazil Real,17724.03,Brazil Real,Credit Card,0
2022/09/09 15:17,10,800582010,1068,80083AEC0,434.19,US Dollar,434.19,US Dollar,Cheque,0
2022/09/06 15:01,11852,800C6D120,1916,800C6C2C0,1389.94,Euro,1389.94,Euro,ACH,0
2022/09/01 15:33,1490,80078B0C0,15750,80C6306D0,21.61,Euro,21.61,Euro,ACH,0
2022/09/01 00:20,26,808751530,26,808751530,12.34,UK Pound,12.34,UK Pound,Reinvestment,0
2022/09/01 00:25,11813,8023DBEF0,11813,8023DBEF0,22.62,US Dollar,22.62,US Dollar,Reinvestment,0
2022/09/08 02:20,1669,802609BB0,3514,802071C90,136.33,Euro,136.33,Euro,Wire,0
2022/09/02 05:45,119,80FD4A3D0,43049,8103452D0,2791.33,Shekel,2791.33,Shekel,Cheque,0
2022/09/01 23:27,27621,80A1A57D0,15,80AA45FF0,30139.75,Australian Dollar,30139.75,Australian Dollar,Cash,0
2022/09/06 01:31,142836,80FF8CF10,142836,8100CC440,337.77,Shekel,337.77,Shekel,Credit Card,0
2022/09/05 00:29,10605,8047481B0,15,803857CD0,10175.57,Yen,10175.57,Yen,Credit Card,0
2022/09/08 04:17,116,80E872D60,138335,80E902970,295.97,Swiss Franc,295.97,Swiss Franc,Cheque,0
2022/09/09 19:07,18679,807F13770,28771,808B9CD00,3806.84,US Dollar,3806.84,US Dollar,Cheque,0
2022/09/05 08:48,217096,80629B180,116425,8063C9520,5406816.16,Ruble,5406816.16,Ruble,Cheque,0
2022/09/05 22:52,513,800BAE2F0,241213,81369AC50,196.47,US Dollar,196.47,US Dollar,Cheque,0
2022/09/08 20:11,8771,807C5ABD0,8805,8097B68A0,348.03,US Dollar,348.03,US Dollar,Cheque,0
2022/09/02 18:35,10,800FC09F0,3242,8015303B0,455.73,US Dollar,455.73,US Dollar,Cheque,0
2022/09/08 22:25,4,8020BA850,3,8030EDD70,14147.52,Yuan,14147.52,Yuan,Credit Card,0
2022/09/06 23:10,11904,800DB8320,215266,808F8AF40,166.33,US Dollar,166.33,US Dollar,Cheque,0
2022/09/06 14:21,701,800675040,8771,80A71B580,18.66,US Dollar,18.66,US Dollar,Wire,0
2022/09/09 22:19,220,80076E2F0,115700,8096E0250,281.8,US Dollar,281.8,US Dollar,Cash,0
2022/09/06 10:18,19318,8037FA560,8248,8131F18C0,1094.6,Yuan,1094.6,Yuan,Credit Card,0
2022/09/05 10:40,220,80121F290,130342,80D94AE70,1247.8,US Dollar,1247.8,US Dollar,Credit Card,0
2022/09/08 00:12,1068,800E93B50,18819,80366A6A0,545.25,US Dollar,545.25,US Dollar,Cheque,0
2022/09/08 21:49,70,100428660,10232,807276BC0,2692.67,US Dollar,2692.67,US Dollar,Credit Card,0
2022/09/01 17:50,222363,80BED30D0,222363,80BED30D0,7956.21,US Dollar,7956.21,US Dollar,Reinvestment,0
2022/09/01 03:34,43049,8109F2F20,243897,8113CCE60,13183.2,Shekel,13183.2,Shekel,Credit Card,0
2022/09/07 11:11,228054,80A41B850,228101,80AB03B20,20180.89,Australian Dollar,20180.89,Australian Dollar,Cheque,0
2022/09/05 20:43,25981,802314680,2843,802B7F3D0,21514.91,US Dollar,21514.91,US Dollar,Cheque,0
2022/09/02 09:57,32564,80C738330,33727,80C937C70,508498.67,Mexican Peso,508498.67,Mexican Peso,Credit Card,0
2022/09/02 22:37,30380,80B1E2B90,15730,80E352D60,112.02,US Dollar,112.02,US Dollar,Cheque,0
2022/09/02 09:05,213704,810C77DC0,236685,8118E5640,3083.87,US Dollar,3083.87,US Dollar,Cheque,0
2022/09/09 09:49,70,100428660,236197,8131AB720,4725.23,US Dollar,4725.23,US Dollar,Cash,0
2022/09/09 17:44,211,80CE47D20,115,80CF4A200,10980.15,Brazil Real,10980.15,Brazil Real,Cheque,0
2022/09/08 01:16,12963,8067EE240,1024,8068E5D60,314.88,Euro,314.88,Euro,Cash,0
2022/09/01 14:59,14277,80F9CD2A0,14277,80F9CD2A0,17.29,Euro,17.29,Euro,Reinvestment,0
2022/09/02 09:52,225,813C9E811,225,813C9E811,0.012461,Bitcoin,0.012461,Bitcoin,Bitcoin,0
2022/09/05 21:16,8,80909CA60,25665,80964D590,26767.05,Canadian Dollar,26767.05,Canadian Dollar,Credit Card,0
2022/09/01 02:11,18015,803A4B700,18015,803A4B700,11.1,US Dollar,11.1,US Dollar,Reinvestment,0
2022/09/08 10:08,24811,801BD53B0,21387,807B40D10,132.78,Euro,132.78,Euro,Credit Card,0
2022/09/06 14:06,29251,80AC4F9C0,31596,80FF60D10,41.35,US Dollar,41.35,US Dollar,Cash,0
2022/09/08 16:40,223,811BF15E0,121,811C4D200,51041.91,Saudi Riyal,51041.91,Saudi Riyal,Cheque,0
2022/09/02 22:51,28,80C1B51D0,231744,80C4FF810,13965.57,Mexican Peso,13965.57,Mexican Peso,Wire,0
2022/09/07 06:59,18196,8036BE770,18200,8037D60E0,3563.1,Yuan,3563.1,Yuan,Cheque,0
2022/09/10 07:57,215242,80BA79670,210829,80EF0D7A0,23.84,Euro,23.84,Euro,Wire,0
2022/09/04 02:09,121415,80BCCD870,29814,80C8CC7D0,247.95,Euro,247.95,Euro,Cheque,0
2022/09/04 19:38,10,80049F920,2947,8038DE1B0,66143.18,US Dollar,66143.18,US Dollar,Cash,0
2022/09/02 11:06,2591,813066760,4600,813067CA0,3651.45,Euro,3651.45,Euro,ACH,1
2022/09/01 10:13,33184,809BD0CD0,33184,809BD0CD0,6860.17,US Dollar,6860.17,US Dollar,Reinvestment,0
2022/09/06 15:33,795,8023DB640,113798,8052300F0,53083.93,US Dollar,53083.93,US Dollar,Cheque,0
2022/09/09 18:35,215803,80DE31C40,12513,80E7AEC30,285.34,Euro,285.34,Euro,Cheque,0
2022/09/07 00:51,142950,810132770,14,810CDE9C0,374.03,Shekel,374.03,Shekel,Cheque,0
2022/09/04 00:10,219449,80D4B9640,27140,8067EFCC0,30.83,Euro,30.83,Euro,Credit Card,0
2022/09/01 01:37,1198,80FFC87B0,43460,8113BC520,33417.73,Shekel,33417.73,Shekel,Credit Card,0
2022/09/09 05:22,225,813439761,154043,814144D71,0.099871,Bitcoin,0.099871,Bitcoin,Bitcoin,0
2022/09/09 09:07,70,1004286A8,8074,811E3E2B0,12025.71,Euro,12025.71,Euro,Cheque,0
2022/09/01 14:58,3243,800122BD0,3243,800122BD0,7018.92,Euro,7018.92,Euro,Reinvestment,0
2022/09/06 08:23,24941,8095957A0,125305,8095BFE70,196.58,Canadian Dollar,196.58,Canadian Dollar,Cheque,0
2022/09/01 00:17,27217,80795A1C0,27217,80795A1C0,76.49,Euro,76.49,Euro,Reinvestment,0
2022/09/01 02:32,25113,8092B1DD0,214,809337A00,771.89,Canadian Dollar,771.89,Canadian Dollar,Cheque,0
2022/09/02 12:07,138335,80E8F9D20,141511,80FC71730,89430.24,Swiss Franc,89430.24,Swiss Franc,Cheque,0
2022/09/03 19:46,1665,800A9D4C0,124290,809B0F240,754.89,US Dollar,754.89,US Dollar,ACH,0
2022/09/01 00:27,322641,8083D3A60,322641,8083D3A60,821.66,US Dollar,821.66,US Dollar,Reinvestment,0
2022/09/03 15:54,2385,8013EF0C0,128684,80BFEEFA0,1619.19,US Dollar,1619.19,US Dollar,ACH,0
2022/09/06 21:53,1502,80086CDD0,21387,804EDFB60,26.52,Euro,26.52,Euro,ACH,0
2022/09/05 00:06,27637,80BD72E60,21550,8012707C0,23.48,US Dollar,23.48,US Dollar,Credit Card,0
2022/09/06 17:00,70,1004286A8,27535,80BFE8130,2963146.61,Euro,2963146.61,Euro,Cheque,0
2022/09/01 00:05,110603,808E8EE80,110603,808E8EE80,11.34,US Dollar,11.34,US Dollar,Reinvestment,0
2022/09/02 18:15,310930,807BDE330,15964,807BDA330,443.83,Euro,443.83,Euro,Cheque,0
2022/09/03 04:21,4866,8023CDA60,15723,8032138B0,2150.23,US Dollar,2150.23,US Dollar,ACH,0
2022/09/01 17:28,24856,809177800,210,8098DE530,196.61,Canadian Dollar,196.61,Canadian Dollar,Cheque,0
2022/09/09 15:52,314430,805C11000,212789,805C186C0,46938.57,Rupee,46938.57,Rupee,Cheque,0
2022/09/05 14:35,70,1004286A8,223026,813209BF0,4841.06,Euro,4841.06,Euro,Cheque,0
2022/09/08 07:40,5,8076673E0,222697,8086D53D0,136.74,UK Pound,136.74,UK Pound,Cheque,0
2022/09/08 14:12,70,1004286A8,22062,80DF584A0,4211.62,Euro,4211.62,Euro,Cheque,0
2022/09/01 00:05,43049,80FD6FD80,14,80FD6FE20,715523836.0,Shekel,715523836.0,Shekel,ACH,0
2022/09/09 00:32,14,80FD633C0,244187,8108EC6D0,850.03,Shekel,850.03,Shekel,Cheque,0
2022/09/05 08:30,148389,812225EF0,48943,8127C6C30,4557687.73,Saudi Riyal,4557687.73,Saudi Riyal,Cheque,0
2022/09/09 08:37,323941,8120758F0,22541,81206FAA0,83.76,UK Pound,83.76,UK Pound,Credit Card,0
2022/09/03 23:17,1124,8019E44B0,7042,8056C7BA0,288.76,US Dollar,288.76,US Dollar,Cheque,0
